platform,software,review,country
Facebook,Taxfix Deutschland,Ich hatte leider durch einen Umzug das falsche Finanzamt hinterlegt gehabt.,Germany
Facebook,Taxfix Deutschland,Sinnloses Gendergestammel!,Germany
Facebook,Taxfix Deutschland,"Sistem generated emails. I sent 10 Emails and the answer was the same, nobody explained what to do! Disappointing!",Germany
Facebook,Taxfix Deutschland,"Looks like it's closing soon. Support answers even after some requests and doesn't wait for months. Tax returns are made completely wrong, there is no phone support.... Just keep your fingers crossed!",Germany
Facebook,Taxfix Deutschland,"They locked me out of my account by revoking login with AppleID, then support is not answering my repeated requests. However, Taxfix did not forget to charge my bank account, but after taking my money, they ghosted me and now I don't know how to access the data they submitted to Finanzamt on my behalf (hello GDPR).",Germany
Facebook,Taxfix Deutschland,"Tax returns done with Taxfix for years .. the app was quick and simple. After the update, the app has become extremely slow! Result for 2023 .. I'm supposed to re-pay 7.5k in taxes, although my tax data has only slightly changed! I guess I should take advantage of the paid support... alright, I'm filing my taxes somewhere else now and getting my regular REFUND again!",Germany
Facebook,Taxfix Deutschland,"Habe drei Jahre in Folge meine Steuererklärung mit Taxfix gemacht und bisher keine Probleme. Nach dem Update ist jedoch alles anders, ich kann zur Identitätsbestätigung kein Dokument mehr hochladen und bekomme seit 7 Tagen keine Hilfe - weder über den Kundensupport, noch über Facebook, noch telefonisch, da die Rufnummer außer Betrieb ist. Keine Ahnung, was da schief läuft, aber so verprellt man sich erfolgreich langjährige Kunden. Schade!",Germany
Facebook,Taxfix Deutschland,mache seit 5 Jahren meine Steuererklärung mit Taxfix. Jedes Jahr hat die vorausgesagt Rückzahlung gestimmt.,Germany
Facebook,Taxfix Deutschland,"Ich habe 02/2023 meine Daten eingegeben u warte bis Heute 06/2023 auf das Geld vom Finanzamt, hätte ich das gewußt wäre ich direkt hingegangen ausrechnen lassen oder zur LoHi gegangen, aber Hauptsache Werbung machen im Fernsehen, schnelle einfache Hilfe, was verstehen sie darunter? Sagen sie doch gleich wie lange der Mist dauert u was wir an ihre Firma abdrücken dürfen, sowie ich manche Komentare lese bekommt der eine oder andere nichts vom Finanzamt sowie sie das ausgerechne… See more",Germany
Facebook,Taxfix Deutschland,"Super einfach, keine halbe Stunde und zack war es fertig",Germany
Facebook,Taxfix Deutschland,Anschreiben an den Support seit 14 Tagen keine Antwort bekommen.,Germany
Facebook,Taxfix Deutschland,Vernünftige steuererklärung machen bzw keine Sachen versprechen die so oder so nicht eingehalten werden.. zum Beispiel:,Germany
Facebook,Taxfix Deutschland,"Ich war immer sehr zufrieden mit Taxfix, ich hatte die letzten drei Jahre keinerlei Probleme.",Germany
Facebook,Taxfix Deutschland,"Gibt deutlich bessere Möglichkeiten, die kostenlos sind",Germany
Facebook,Taxfix Deutschland,50 % Sofort Erstattung ist nur ein Werbe Versprechen..... Leider,Germany
Facebook,Taxfix Deutschland,einmal und nie wieder.,Germany
Facebook,Taxfix Deutschland,Nein bis heute nichts erhalten Dauert ewig lang von Wegen am nächsten Tag die Hälfte ihr solltet echt nicht solche Werbung schalten ! Ich schau mich sicher nach was anderem um ! mfg,Germany
Facebook,Taxfix Deutschland,Ich war offen und dachte mir ich probiere Taxfix mal aus...,Germany
Facebook,Taxfix Deutschland,ich kann taxfix nur empfehlen...,Germany
Facebook,Taxfix Deutschland,"Die schätzen 900 Euro Rückerstattung, ich krieg nichts vom Finanzamt. Ich schreibe dem Support und die schicken mir mehrfach irgendwelche unnötigen Copy Paste Antworten, die null weiterbringen. Ich wi",Germany
Facebook,Taxfix Deutschland,"Der Betrag stimmt nie im Leben… Nimmt ihr mehr als die Hälfte von dem Steuergeld oder was macht ihr ? Das erste mal Taxfix genutzt und enttäuscht wurden, wie viele andere in den Bewertungen. Erstes mal und nie wieder, kann ich nicht empfehlen.",Germany
Facebook,Taxfix Deutschland,Ich fühle mich dezent veräppelt.,Germany
Facebook,Taxfix Deutschland,Katastrophe in der Handhabung. Warum muß ich mich danach noch extra bei Elster registrieren lassen? Um mich dann noch einmal bei Taxfix zu legitimieren? Steuererklärung im Februar gemacht und noch keinen Bescheid erhalten. Nie wieder!,Germany
Facebook,Taxfix Deutschland,Mega einfaches Programm! Schnelle Bearbeitung und fast genaue Berechnung der Erstattung oder Nachzahlung! Definitiv weiterzuempfehlen !!!!!! Love it,Germany
Facebook,Taxfix Deutschland,"Absolut nicht zu empfehlen. Mir wurde gesagt, dass das Finanzamt mir etwa 200 Euro erstatten würde, stattdessen erhielt ich heute die Bestätigung, dass ich mehr als 400 Euro an das Finanzamt zahlen muss",Germany
Facebook,Taxfix Deutschland,"Super zufrieden 

Sehr schnell nach 2 Wochen war die Erstattung drauf",Germany
Facebook,Taxfix Deutschland,Sehr Unkompliziert. Jedoch von vorab berechneten 1560€ waren es in Wirklichkeit nur 168€. So wenig wie noch nie in 38 Jahren Berufsleben,Germany
Facebook,Taxfix Deutschland,Ich persönlich habe sehr positive Erfahrungen gemacht und werde meine Steuern nur noch mit Taxfix machen. Für mich schnell und unkompliziert- meine Fälle sind aber auch einfach gestrickt.,Germany
Facebook,Taxfix Deutschland,"Habe schon 2 Steuererklärungen damit gemacht, alles Super gelaufen...seit diesen Jahr bekommt man sogar ne E-Mail wenn die Steuererklärung durch ist beim Finanzamt und was man erstattet bekommt.....kann ich als Laie nur weiterempfehlen, wirklich einfach.....Danke",Germany
Facebook,Taxfix Deutschland,"Vorsicht! Nur Betrug
Berechnungen stimmen nicht! Nie wieder",Germany
Facebook,Taxfix Deutschland,Vorsicht! Berechnungen Stimmen nicht. Service ist saumäßig,Germany
Facebook,Taxfix Deutschland,"schreckliche Werbung, schreckliches Produkt!",Germany
Facebook,Taxfix Deutschland,Ich kann Taxfix nur empfehlen..Einfach und unkompliziert..Topp,Germany
Facebook,Taxfix Deutschland,Super Support ! Schnelle Hilfe! Freundlich und hilfsbereit. App ist Klasse,Germany
Facebook,Taxfix Deutschland,"Eine sehr einfache Handhabung, sehr gut zu verstehen und umzusetzen. Ein kompetentes und schnelles Supportteam. Danke euch, weiter so! Ich bleibe euch als Kundin erhalten und mache weiter Werbung unter Freunden.",Germany
Facebook,Taxfix Deutschland,"Kann Lexware, auch mit dieser Schreiwerbung im Fernsehen, nicht das Wasser reichen!",Germany
Facebook,Taxfix Deutschland,Ich finde das schon merkwürdig das am Anfang Gratis steht und am Ende kostet es 60€ Übermittlungsgebühr. Da spekuliert ihr doch das man sagt jetzt hab ich's eingegeben dann kann ich auch abgeben. Ich hab dann abgebrochen weil ich so was nicht gut heißen kann,Germany
Facebook,Taxfix Deutschland,"Wie ihr berechnet habt,so hab ich meine Steuer zurück bekommen, danke hat sich gelohnt und ich werde für 2021 meine Steuer auch mit Taxafix wieder machen .",Germany
Facebook,Taxfix Deutschland,"Ich mache mittlerweile das 6. Jahr hintereinander meine Steuererklärung mit Taxfix und jedesmal habe ich +-10€ , zu dem errechneten Betrag,  ausbezahlt bekommen. Demnach absolut volle Punktzahl.  Es ist super easy ( wenn die App so funktioniert wie sie sollte ). Aktuell lässt sich meine Steuererklärung leider nicht abschließen , da ich keine Dokumente hochladen kann bzw Fotos machen kann. Aber die letzten 5 Jahre war alles perfekt .",Germany
Facebook,Taxfix Deutschland,"Super einfache Bedienung, tolle App! Werde die App jetzt jedes Jahr nutzen",Germany
Facebook,Taxfix Deutschland,"war super einfach, obwohl ich super unsicher war",Germany
Facebook,Taxfix Deutschland,Ich kann Taxfix auf jeden Fall weiter empfehlen.,Germany
Facebook,Taxfix Deutschland,Ich habe meine aller erste Steuererklärung (der letzten 3 Jahre von 2018-2020) mit der Taxfix App gemacht und muss sagen das ich überwiegend zufrieden war!,Germany
Facebook,Taxfix Deutschland,Die App stürzt immer ab wenn man die übermittlung an das Finanzamt abschließen will.,Germany
Facebook,Taxfix Deutschland,"In der app wurde ein Ergebnis von 1467,56€ Erstattung ausgerechnet , heute kam das Ergebnis : ich erhalte 381,71€ lasse es doch wieder von einem Steuerberater machen dieses Jahr, habe definitiv mehr erwartet. Schade eigentlich, dafür dann noch über 30€ Gebühren verlangen ist nicht cool.",Germany
Facebook,Taxfix Deutschland,"870,25€ hätte ich laut Taxfix zurück kriegen müssen. Musste 12€ nachzahlen.",Germany
Facebook,Taxfix Deutschland,Seit April ständige Fehler und Abstürze.,Germany
Facebook,Taxfix Deutschland,"Vielen Dank an diejenigen, die diese App erstellt haben.  Es ist besonders für diejenigen anderer Nationalitäten sehr nützlich.  Sie können sich zu Hause einfach ausruhen, um die Daten korrekt zu übersetzen und zu vervollständigen.  Mein Mann und ich haben TaxFix verwendet, um unsere 3-Jahres-Steuer neu zu berechnen.  Die Ergebnisse entsprachen genau den Erwartungen von TaxFix.  Es ist zu beachten, dass TaxFix ein korrektes Ergebnis liefert, wenn Sie die Daten korrekt eingebe… See more",Germany
Facebook,Taxfix Deutschland,"Kann mich echt nicht über euch beschweren.Das erste mal genauso viel bekommen wie es am Anfang über Taxfix berechnet war.Wenn man halbwegs intelligent ist,ist das ganze ein Kinderspiel.Und ziemlich viel gab es auch zurück",Germany
Facebook,Taxfix Deutschland,"Zu Beginn war ich etwas skeptisch der App gegenüber, ich dachte mir hmm ob das wirklich alles so funktioniert wie beschrieben und hab es dann einfach mal ausprobiert.",Germany
Facebook,Taxfix Deutschland,Man wird idiotensicher durch die Steuererklärung geführt. Bereits das zweite Jahr fast genau die errechnete Erstattung bekommen. Alles super!,Germany
Facebook,Taxfix Deutschland,"Wie letztes Jahr hat alles super geklappt. Trotz Kurzarbeit wieder was zurück bekommen. Zwar nicht das was von taxfix ausgerechnet wurde, aber immerhin besser wie nachzahlen. Nächstes Jahr gerne wieder. Und nein diese Bewertung wurde von taxfix nicht gekauft.",Germany
Facebook,Taxfix Deutschland,"Ich bin von der Einfachheit begeistert, es ist vieles selbsterklärend man hat nichts mit dem Elsterprogram zu tun alles in allem super 
 immer wieder",Germany
Facebook,Taxfix Deutschland,"Hallo.. ihr verlangt in der Steuererklärung eine Einzugsermächtigung,  ohne die kann ich meine Steuer gar nicht abschließen.  warum bucht ihr nicht euer Geld vom Konto ab? Nein ich bekomme Mahnungen und ich finde dass zum kotzen. wenn sich das nicht ändert,  ist jetzt schon das 2. Jahr, werde ich euch nicht mehr in Anspruch nehmen und es auf Facebook Posten.",Germany
Facebook,Taxfix Deutschland,Die App ist unkompliziert und berücksichtigt alle elementaren Aspekte einer Steuererklärung. Ich habe Taxfix nun zum zweiten Mal genutzt und habe dabei immer die errechnete Steuerrückerstattung erhalten. Top!,Germany
Facebook,Taxfix Deutschland,Super funktioniert. Genau das bekommen was die App angezeigt hat .,Germany
Facebook,Taxfix Deutschland,"Nein, nach der Übermittlung der Daten kam heute ein 12-Seiten-Fragebogen vom Finanzamt an. Papierlos und schnell/ unkompliziert geht anders!",Germany
Facebook,Taxfix Deutschland,Ich habe letztes Jahr meine Steuern über Taxfix gemacht für 3 Jahre (rückwirkend) und dieses Jahr wieder für 2020.,Germany
Facebook,Taxfix Deutschland,Super einfach und habe fast das raus bekommen was taxfix mir ausgerechnet hat kanns nur weiterempfehlen,Germany
Facebook,Taxfix Deutschland,Noch nie so einfach eine Steuererklärung gemacht. Vor allem noch nie so schnell Bescheid bekommen mit dem exakt berechneten Ergebnis. Also kann man nur empfehlen. Ich nutze nur noch Taxfix.,Germany
Facebook,Taxfix Deutschland,"Ich habe dieses Jahr das erste Mal mit Taxfix meine Steuern gemacht und ich bin begeistert. Tatsächlich habe ich sogar noch etwas mehr zurückbekommen, als man errechnet hatte.",Germany
Facebook,Taxfix Deutschland,Ich kann Taxfix Deutschland sehr empfehlen!,Germany
Facebook,Taxfix Deutschland,bitte direkt beim Finanzamt beantragt.,Germany
Facebook,Taxfix Deutschland,"Sehr übersichtlich und leicht zu bedienen...aber! Ich warte seit über eine Woche auf Feedback des Supporteams und beim Chat gibt es keinen Respons. Bitte arbeitet daran, denn eine Antwort auf meinen vorhandenen Fehler in der App darf nicht länger als 2-3 Arbeitstage dauern. Bisher gab es kein Feedback und damit keine Lösung. Sehr ärgerlich wenn komplett alle Daten verschwunden sind, kurz bevor man fertig ist und man alles absenden möchte.",Germany
Facebook,Taxfix Deutschland,"Es wird geworben das für Steuererklärung 2020 die in kurzarbeit waren kostenlos ist, wenn ich alles eingebe kommt zum schluss das ich 34,99€ trotzdem zahlen muss.",Germany
